AT;Agliano Terme;http://www.comune.aglianoterme.at.it;200;http://www.comune.aglianoterme.at.it/;http://www.comune.aglianoterme.at.it/web-comuni-new/dettaglio_menu.aspx?categoria=Albo-pretorio&comune=AglianoTerme&des=Albo Pretorio
TO;Agliè;http://www.comune.aglie.to.it;200;http://www.comune.aglie.to.it/;http://www.alboinrete.it/aglie
RC;Agnana Calabra;http://www.comune.agnana.rc.it/;200;http://www.comune.agnana.rc.it/;http://www.comune.agnana.rc.it/index.php?action=index&p=315
VR;Affi;http://www.comune.affi.vr.it/;200;http://www.comune.affi.vr.it/;http://pubblicazioni3.saga.it/publishing/AP/index.do?org=sicraweb_c001
PC;Agazzano;http://www.comune.agazzano.pc.it;200;http://www.comune.agazzano.pc.it/servizi/notizie/notizie_homepage.aspx;http://www.comune.agazzano.pc.it/../../servizi/Menu/menu_redirect.aspx?url=http%3a%2f%2fwww.halleyweb.com%2fc033001%2findex.php%3fservizio%3d304&ID=17385&idCat=17385&TipoElemento=categoria
RC;Africo;http://www.comune.africo.rc.it;200;http://www.comune.africo.rc.it/;http://www.comune.africo.rc.it/index.php?action=index&p=249
RM;Affile;http://www.affile.org;200;http://www.affile.org/?s=home&p=home;http://www.halleyweb.com/c058001/mc/mc_gridev_messi.php
OT;Aggius;http://www.comuneaggius.gov.it/;200;http://www.comuneaggius.gov.it/config/start/;http://www.comuneaggius.gov.it/albo/index.asp
NA;Agerola;http://www.comune.agerola.na.it;200;http://www.comune.agerola.na.it/;http://www.comune.agerola.na.it/index.php?action=index&p=531
BG;Adrara San Martino;http://www.adrarasm.bg.it;200;http://www.adrarasm.bg.it/;http://www.adrarasm.bg.it/index.php?option=com_wrapper&view=wrapper&Itemid=135
BS;Adro;http://www.comune.adro.bs.it/;200;http://www.comune.adro.bs.it/servizi/notizie/notizie_homepage.aspx;http://www.comune.adro.bs.it/../../servizi/Menu/menu_redirect.aspx?url=http%3a%2f%2falboonline.cityware.it%2ffrontOffice%2fap_index.php%3fchidwpsjh%3dADRO&ID=18972&idCat=18972&TipoElemento=categoria
RO;Adria;http://www.comune.adria.ro.it;200;http://www.comune.adria.ro.it/web/adria;http://sac3.halleysac.it/c029001/po/il-comune-informa.php?x=
BS;Acquafredda;http://www.comune.acquafredda.bs.it;200;http://www.comune.acquafredda.bs.it/portal/page/portal/acquafredda;http://www.comune.acquafredda.bs.it/portal/page/portal/acquafredda/documentiIstituzionali/alboPretorioOnline
EN;Agira;http://www.comuneagira.gov.it/;200;http://www.comuneagira.gov.it/;http://www.comuneagira.gov.it/albo-pretorio-online.html
PD;Agna;http://www.comune.agna.pd.it;200;http://www.comune.agna.pd.it/hh/index.php;http://www.comune.agna.pd.it/mc/mc_p_ricerca.php
VA;Agra;http://www.comune.agra.va.it;200;http://www.comune.agra.va.it/hh/index.php;http://www.comune.agra.va.it/c012001/mc/mc_p_ricerca.php
BA;Adelfia;http://www.comune.adelfia.gov.it;200;http://www.comune.adelfia.gov.it/;http://www.studiok.it/comuni/adelfia/albo/
CT;Adrano;http://www.comune.adrano.ct.it;200;http://www.comune.adrano.ct.it/;http://www.comune.adrano.ct.it/albo_pretorio_on_line/default.aspx
IS;Agnone;http://www.comune.agnone.is.it;200;http://www.comune.agnone.is.it/hh/index.php;http://www.comune.agnone.is.it/agnone/mc/mc_p_ricerca.php
MB;Agrate Brianza;http://www.comune.agratebrianza.mb.it;200;http://www.comune.agratebrianza.mb.it/;http://servizionline.comune.agratebrianza.mb.it/urbi/progs/urp/solhome.sto?DB_NAME=n202182&areaAttiva=2&ID_MacroMenu=1
NO;Agrate Conturbia;http://www.comune.agrateconturbia.no.it;200;http://www.comune.agrateconturbia.no.it/;http://www.alboinrete.it/agrate_conturbia
MB;Aicurzio;http://www.comune.aicurzio.mb.it/;200;http://www.comune.aicurzio.mb.it/;http://www.comune.aicurzio.mb.it/Articoli/Albo-pretorio-Online/164-Albo-Pretorio.asp
CR;Agnadello;http://www.comune.agnadello.cr.it;200;http://www.comune.agnadello.cr.it/hh/index.php;http://www.comune.agnadello.cr.it/mc/mc_p_ricerca.php
AN;Agugliano;http://www.comune.agugliano.an.it;200;http://www.comune.agugliano.an.it/;http://www.comune.agugliano.an.it#?Itemid=9
BL;Agordo;http://www.comune.agordo.bl.it/;200;http://www.comune.agordo.bl.it/web/agordo;http://agordo.soluzionipa.it/openweb/albo/albo_pretorio.php
TO;Airasca;http://www.comune.airasca.to.it;999;ANOMALIA
IM;Airole;http://www.comune.airole.im.it;200;http://www.comune.airole.im.it/;http://www.servizipubblicaamministrazione.it/servizi/saturnweb/Home.aspx?Ce=rl675
SA;Agropoli;http://www.comune.agropoli.sa.it/;200;http://www.comune.agropoli.sa.it/;http://www.comune.agropoli.sa.it/client/menu.aspx?menu=2824&stile=3&prm=1
AQ;Aielli;http://www.comunediaielli.it;200;http://www.comunediaielli.it/;http://www.comunediaielli.it/node/445
AG;Agrigento;http://www.comune.agrigento.it;200;http://www.comune.agrigento.it/;http://www3.digitalbo.it/comune/agrigento
BI;Ailoche;http://www.comune.ailoche.bi.it;200;http://www.comune.ailoche.bi.it/on-line/Home.html;http://www.comune.ailoche.bi.it/on-line/Home/AlboPretorio.html
CS;Aieta;http://www.comune.aieta.cs.it;200;http://www.comune.aieta.cs.it/;http://www.comune.aieta.cs.it/index.php?action=index&p=14
PV;Alagna;http://www.comune.alagna.pv.it/;200;http://www.comune.alagna.pv.it/;http://www.servizipubblicaamministrazione.it/servizi/saturnweb/Pubblicazioni.aspx?RicCro=1&CE=lgn1129
SV;Alassio;http://www.comune.alassio.sv.it;200;http://www.comune.alassio.sv.it/;http://89.96.179.124/web/albo/albo_pretorio.php
OT;Alà dei Sardi;http://www.comune.aladeisardi.ot.it/;200;http://www.comune.aladeisardi.ot.it/index.asp;http://www.gazzettaamministrativa.it/opencms/opencms/_gazzetta_amministrativa/albo_pretorio/_sardegna/_comuni/_ala___dei_sardi/
LC;Airuno;http://www.comune.airuno.lc.it;200;http://www.comune.airuno.lc.it/hh/index.php;http://www.comune.airuno.lc.it/mc/mc_p_ricerca.php
TO;Ala di Stura;http://www.comune.aladistura.to.it/;200;http://www.comune.aladistura.to.it/;http://www.comune.aladistura.to.it/home/albopretorio
BN;Airola;http://www.comune.airola.bn.it;200;http://www.comune.airola.bn.it/;http://5.56.12.196:11120/JSFService/
BL;Alano di Piave;http://www.comune.alanodipiave.bl.it/;200;http://www.comune.alanodipiave.bl.it/web/alanopiave;http://sol.consorziobimpiave.bl.it/urbi/progs/urp/solhome.sto?DB_NAME=n1200470
CN;Aisone;http://www.comune.aisone.cn.it;200;http://www.comune.aisone.cn.it/;http://www.servizipubblicaamministrazione.it/servizi/saturnweb/Home.aspx?Ce=sn092
SO;Albaredo per San Marco;http://www.vallidelbitto.it;200;http://www.vallidelbitto.it/;http://212.78.2.155/c014001/mc/mc_p_ricerca.php
PV;Albaredo Arnaboldi;http://www.unionecampospinosoalbaredo.it/albaredo/index.aspx;999;ANOMALIA
VC;Alagna Valsesia;http://www.comune.alagnavalsesia.vc.it;200;http://www.comune.alagnavalsesia.vc.it/;http://www.servizipubblicaamministrazione.it/servizi/saturnweb/Home.aspx?CE=lgnvlss231
CN;Alba;http://www.comune.alba.cn.it;200;http://www.comune.alba.cn.it/;http://www.comune.alba.cn.it/albopretorio
SA;Albanella;http://www.comune.albanella.sa.it;200;http://www.comune.albanella.sa.it/;http://albo.comune.albanella.sa.it/urbi/progs/urp/ur1ME001.sto?DB_NAME=L202188
PZ;Albano di Lucania;http://www.comune.albanodilucania.pz.it/;200;http://www.comune.albanodilucania.pz.it/;http://www.servizipubblicaamministrazione.it/servizi/saturnweb/Home.aspx?Ce=lbnlcn258
RM;Albano Laziale;http://www.comune.albanolaziale.rm.it;200;http://www.comune.albanolaziale.rm.it/home;http://www.comune.albanolaziale.rm.it/albo-pretorio
VC;Albano Vercellese;http://www.comune.albanovercellese.vc.it/;200;http://www.comune.albanovercellese.vc.it/;http://www.servizipubblicaamministrazione.it/servizi/saturnweb/home.aspx?ce=lbnvrclls256
PR;Albareto;http://www.comune.albareto.pr.it;200;http://www.comune.albareto.pr.it/;http://www.comune.albareto.pr.it/page.asp?IdCategoria=3121&IDSezione=&IDOggetto=&Tipo=GENERICO
MI;Albairate;http://www.comune.albairate.mi.it;200;http://www.comune.albairate.mi.it/hh/index.php;http://www.comune.albairate.mi.it/mc/mc_p_ricerca.php
AL;Albera Ligure;http://www.comune.alberaligure.al.it;200;http://www.comune.alberaligure.al.it/;http://5.98.16.12/?idente=83003990062
BG;Albano Sant'Alessandro;http://www.comune.albano.bg.it/;200;http://www.comune.albano.bg.it/servizi/notizie/notizie_homepage.aspx;http://www.comune.albano.bg.it/../../servizi/menu/dinamica.aspx?idArea=&idCat=33979&ID=33979&TipoElemento=area
CN;Albaretto della Torre;http://www.comune.albarettodellatorre.cn.it;200;http://www.comune.albarettodellatorre.cn.it/;http://www.servizipubblicaamministrazione.it/servizi/saturnweb/home.aspx?Ce=lbrttdlltrr295
CO;Albavilla;http://www.comune.albavilla.co.it;200;http://www.comune.albavilla.co.it/hh/index.php;http://www.comune.albavilla.co.it/mc/mc_p_ricerca.php
PE;Alanno;http://www.comune.alanno.pe.it;200;http://www.comune.alanno.pe.it/;http://www.comune.alanno.pe.it/index.php/component/content/article/87-elettorale/624-avviso-apertura-termini-per-presentazione-domanda-inserimento-in-albo-comunale-scrutatori.html
FG;Alberona;http://www.comune.alberona.fg.it;200;http://www.comune.alberona.fg.it/;http://ap.comune.alberona.fg.it/JSFService
TE;Alba Adriatica;http://www.comune.alba-adriatica.te.it/;200;http://www.comune.alba-adriatica.te.it/;http://www.comune.alba-adriatica.te.it/albo-pretorio
TN;Albiano;http://www.comune.albiano.tn.it/;200;http://www.comune.albiano.tn.it/;http://www.comune.albiano.tn.it/Albo-pretorio
SV;Albenga;http://www.comune.albenga.sv.it;200;http://www.comune.albenga.sv.it/servizi/notizie/notizie_homepage.aspx;http://www.comune.albenga.sv.it/../../servizi/Menu/menu_redirect.aspx?url=http%3a%2f%2falbosw.cecsistemi.it%2fpublishing%2fAP%2findex.do%3forg%3dcomunealbenga%26subCategory%3d%26dispatch%3dsearch%26&ID=4240&idCat=4240&TipoElemento=categoria
VI;Albettone;http://www.comune.albettone.vi.it;200;http://www.comune.albettone.vi.it/hh/index.php;http://www.comune.albettone.vi.it/mc/mc_p_ricerca.php
UD;Aiello del Friuli;http://www.comune.aiellodelfriuli.ud.it;200;http://www.comune.aiellodelfriuli.ud.it/;http://www.comune.aiellodelfriuli.ud.it/index.php?id=20612
SV;Albissola Marina;http://www.comune.albissolamarina.sv.it;200;http://www.comune.albissolamarina.sv.it/;http://albo.comune.albissolamarina.sv.it/
MB;Albiate;http://www.comune.albiate.mb.it/;200;http://www.comune.albiate.mb.it/;http://www.comune.albiate.mb.it/../albo-pretorio-on-line
BG;Albino;http://www.comune.albino.bg.it/;200;http://www.comune.albino.bg.it/;http://pubblicazioni.saga.it/publishing/AP/index.do?org=albino
AV;Aiello del Sabato;http://www.comune.aiellodelsabato.av.it/;200;http://www.comune.aiellodelsabato.av.it/;http://www.comune.aiellodelsabato.av.it/index.php?action=index&p=416
CO;Albese con Cassano;http://www.comune.albeseconcassano.co.it;200;http://www.comune.albeseconcassano.co.it/hh/index.php;http://www.comune.albeseconcassano.co.it/mc/mc_p_ricerca.php
RE;Albinea;http://www.comune.albinea.re.it;200;http://www.comune.albinea.re.it/;http://www.comune.albinea.re.it/Sezione.jsp?idSezione=1317
PD;Albignasego;http://www.comune.albignasego.pd.it;200;http://www.comune.albignasego.pd.it/nqcontent.cfm?a_id=12262;http://www.comune.albignasego.pd.it/nqcontent.cfm?a_id=12922
TO;Albiano d'Ivrea;http://www.comune.albianodivrea.to.it;200;http://www.comune.albianodivrea.to.it/;http://www.servizipubblicaamministrazione.it/servizi/saturnweb/home.aspx?ce=albnvr114
CS;Albidona;http://www.comune.albidona.cs.it;200;http://www.comune.albidona.cs.it/;http://www.servizipubblicaamministrazione.it/servizi/saturnweb/Home.aspx?Ce=lbdn437
CO;Albiolo;http://www.comune.albiolo.co.it;200;http://www.comune.albiolo.co.it/hh/index.php;http://www.comune.albiolo.co.it/mc/mc_p_ricerca.php
SV;Albisola Superiore;http://www.comune.albisola-superiore.sv.it;200;http://www.comune.albisola-superiore.sv.it/;http://hosting.soluzionipa.it/albisola/albo/albo_pretorio.php?oggi=1
VA;Albizzate;http://www.comune.albizzate.va.it;200;http://www.comune.albizzate.va.it/hh/index.php;http://www.comune.albizzate.va.it/mc/mc_p_ricerca.php
AT;Albugnano;http://www.comune.albugnano.at.it;200;http://www.comune.albugnano.at.it/;http://www.comune.albugnano.at.it/web-comuni-new/dettaglio_menu.aspx?categoria=Albo-pretorio&comune=Albugnano&des=Albo Pretorio
SO;Albosaggia;http://www.comune.albosaggia.so.it;200;http://www.comune.albosaggia.so.it/hh/index.php;http://www.comune.albosaggia.so.it/mc/mc_p_ricerca.php
PV;Albonese;http://www.comune.albonese.pv.it/;200;http://www.comune.albonese.pv.it/;http://www.comune.albonese.pv.it/comune/delibere-e-ordinanze
BA;Alberobello;http://www.comune.alberobello.ba.it;200;http://www.comunealberobello.gov.it/index.php?lang=it;http://egov.hseweb.it/alberobello/mc/mc_gridev_messi.php
TN;Aldeno;http://www.comune.aldeno.tn.it;200;http://www.comune.aldeno.tn.it/;http://albotelematico.tn.it/bacheca/aldeno/
TP;Alcamo;http://www.alcamo.tp-net.it/;200;http://www.alcamo.tp-net.it/;http://www.alcamo.tp-net.it/opengov/cms/tp-net/alcamo/amministrazione_albo/?folder=/tp-net/alcamo/amministrazione_albo/
ME;Alcara li Fusi;http://www.comune.alcaralifusi.me.it;200;http://www.comune.alcaralifusi.me.it/;http://185.56.8.32/alcaralifusi/po/il-comune-informa.php?x=
OR;Ales;http://www.comune.ales.or.it;200;http://www.comune.ales.or.it/;http://www.comune.ales.or.it/albo-pretorio.html
AL;Alfiano Natta;http://www.comune.alfianonatta.al.it/;200;http://www.comune.alfianonatta.al.it/;http://www.comune.alfianonatta.al.it/ServiziOnLine.php?albopretorio
AL;Alessandria;http://www.comune.alessandria.it;200;http://www.comune.alessandria.it/flex/cm/pages/ServeBLOB.php/L/IT/IDPagina/1;http://www.comune.alessandria.it/flex/cm/pages/ServeBLOB.php/L/IT/IDPagina/5226
ME;Alì Terme;http://www.comune.aliterme.me.it;200;http://www.comune.aliterme.me.it/;http://albopretorio.datagestonline.it/aliterme/
SA;Alfano;http://www.comune.alfano.sa.it;200;http://www.comune.alfano.sa.it/;http://www.comune.alfano.sa.it/index.php?action=index&p=271
LE;Alezio;http://www.comune.alezio.le.it/;200;http://www.comune.alezio.le.it/;http://www.gazzettaamministrativa.it/opencms/opencms/_gazzetta_amministrativa/albo_pretorio/_puglia/_comuni/_alezio
LE;Alessano;http://www.comune.alessano.le.it;200;http://www.comune.alessano.le.it/hh/index.php;http://www.comune.alessano.le.it/mc/mc_p_ricerca.php
CS;Alessandria del Carretto;http://www.comune.alessandriadelcarretto.cs.it;200;http://www.comune.alessandriadelcarretto.cs.it/;http://www.servizipubblicaamministrazione.it/servizi/saturnweb/Home.aspx?Ce=lssndrdlcrrtt480
ME;Alì;http://www.comune.ali.me.it/;200;http://www.comune.ali.me.it/;http://www.comune.ali.me.it/index.php?option=com_chronoconnectivity2&Itemid=88
PA;Aliminusa;http://www.comunedialiminusa.it/;999;ANOMALIA
TO;Alice Superiore;http://www.comune.alicesuperiore.to.it/;200;http://www.comune.alicesuperiore.to.it/;http://www.comune.alicesuperiore.to.it/bacheca/albo_pretorio_on_line
AL;Acqui Terme;http://www.comune.acquiterme.al.it;ANOMALIA;HTTPConnectionPool(host='www.comune.acquiterme.al.it', port=80): Request timed out. (timeout=20)
CE;Alife;http://www.comune.alife.ce.it;200;http://www.comune.alife.ce.it/;http://www.comune.alife.ce.it/index.php?option=com_content&view=article&id=226&Itemid=197
VC;Alice Castello;http://www.comune-alicecastello-vercelli.it;200;http://www.comune-alicecastello-vercelli.it/;http://www.servizipubblicaamministrazione.it/servizi/saturnweb/Home.aspx?Ce=lccstll699
AL;Alice Bel Colle;http://www.comune.alicebelcolle.al.it;200;http://www.comune.alicebelcolle.al.it/;http://www.servizipubblicaamministrazione.it/servizi/saturnweb/Home.aspx?Ce=lcblcll739
MT;Aliano;http://www.comune.aliano.mt.it;200;http://www.comune.aliano.mt.it/;http://78.40.170.82/aliano
BL;Alleghe;http://www.comune.alleghe.bl.it;200;http://www.comune.alleghe.bl.it/web/alleghe;http://alleghe.trasparenza-valutazione-merito.it/web/trasparenza/albo-pretorio
AQ;Alfedena;http://www.comune.alfedena.aq.it/;200;http://www.comune.alfedena.aq.it/;http://www.comune.alfedena.aq.it/albo
TR;Allerona;http://www.comune.allerona.tr.it/;200;http://www.comune.allerona.tr.it/;http://albopretorio.webred.it/albo-a030/home.html
AL;Alluvioni Cambiò;http://www.comune.alluvionicambio.al.it;200;http://www.comune.alluvionicambio.al.it/;http://servizi.comune.alluvionicambio.al.it:82/albopretorio/Public/Pubblicazioni.aspx?codice=1&pagina=Cronologico
PA;Alimena;http://www.comune.alimena.pa.it/;200;http://www.comune.alimena.pa.it/;http://trasparenza.cloud.publisys.it/atc/detail.jsp?otype=1160&id=124284&siteid=124283
BG;Algua;http://www.comune.algua.bg.it;200;http://www.comune.algua.bg.it/PortaleNet/portale/CadmoDriver?_token=SEARCHENGINESXOK&codice_comune=ALGUA&_page=pHomePage&_state=initial&_action_do_home_siscotel=1;http://www.studiok.it/comuni/algua/albo/albo_lista.php
AO;Allein;http://www.comune.allein.ao.it/;200;http://www.comune.allein.ao.it/;http://www.comune.allein.ao.it/Amministrazione/AlboPretorio/tabid/1875/Default.aspx
PV;Albuzzano;http://www.comune.albuzzano.pv.it;200;http://www.comune.albuzzano.pv.it/hh/index.php;http://www.comune.albuzzano.pv.it/c018004/mc/mc_p_ricerca.php
BG;Almenno San Bartolomeo;http://www.comune.almennosanbartolomeo.bergamo.it;200;http://www.comune.almennosanbartolomeo.bergamo.it/;http://www.comune.almennosanbartolomeo.bergamo.it/albo-on-line
TO;Alpignano;http://www.comune.alpignano.to.it;200;http://www.comune.alpignano.to.it/;http://www.comune.alpignano.to.it/Home/Menu?IDDettaglioPagina=44915
PA;Alia;http://www.comune.alia.pa.it/;200;http://www.comune.alia.pa.it/;http://asp.urbi.it/urbi/progs/urp/fecore01.sto?CPT=N&FileContesto=ME&DB_NAME=n200046&NDFH=115353&TDFH=$MESSI_PUB$&PRFH=ALLEGATO&MPFH=1&AEFH=NTFRASNVQHHFAGTUFFDKXZBVPBHBQUZSAGLPN$TFVAA_KPQ$BJFJXMOHDWZOOIDHVEDKER1SHH_E200046Q200046&FNFH=AVVISO%20PUBBLICO%20E%20CAPITOLATO.pdf
BG;Almenno San Salvatore;http://www.comune.almenno-san-salvatore.bg.it;200;http://www.comune.almenno-san-salvatore.bg.it/;http://www.studiok.it/comuni/almennosansalvatore/albo/albo_lista.php?visual=elenco
TO;Alpette;http://www.comune.alpette.to.it/;200;http://www.comune.alpette.to.it/;http://www.servizipubblicaamministrazione.it/servizi/saturnweb/home.aspx?ce=lptt407
VI;Alonte;http://www.comune.alonte.vi.it;200;http://www.comune.alonte.vi.it/hh/index.php;http://www.comune.alonte.vi.it/c024003/mc/mc_p_ricerca.php
CO;Alserio;http://www.comune.alserio.co.it/;200;http://www.comune.alserio.co.it/hh/index.php;http://www.comune.alserio.co.it/mc/mc_p_ricerca.php
SS;Alghero;http://www.comune.alghero.ss.it/;200;http://www.comune.alghero.ss.it/it/index.html;http://www.comune.alghero.ss.it/it/servizi-al-cittadino/Albo/
AL;Altavilla Monferrato;http://www.comune.altavillamonferrato.al.it;200;http://www.comune.altavillamonferrato.al.it/;http://www.comune.altavillamonferrato.al.it/ServiziOnLine.php?albopretorio
FM;Altidona;http://www.altidona.net;999;ANOMALIA
PA;Altavilla Milicia;http://www.comune.altavillamilicia.pa.it/;200;http://www.comune.altavillamilicia.pa.it/hh/index.php;http://www.comune.altavillamilicia.pa.it/altavilla/mc/mc_p_ricerca.php
SA;Altavilla Silentina;http://www.comune.altavillasilentina.sa.it;200;http://www.comune.altavillasilentina.sa.it/;http://www.comune.altavillasilentina.sa.it/index.php?option=com_content&view=article&id=587&Itemid=248
VI;Altissimo;http://www.comune.altissimo.vi.it;200;http://www.comune.altissimo.vi.it/;http://www.comune.altissimo.vi.it/albo_pretorio.asp
SV;Altare;http://www.comune.altare.sv.it;200;http://www.comune.altare.sv.it/;http://www.servizipubblicaamministrazione.it/servizi/saturnweb/home.aspx?ce=ltr392
LU;Altopascio;http://www.comune.altopascio.lu.it/;200;http://www.comune.altopascio.lu.it/;http://80.19.154.178:8080/
TO;Almese;http://www.comune.almese.to.it;200;http://www.comune.almese.to.it/;http://www.servizipubblicaamministrazione.it/servizi/saturnweb/Home.aspx?Ce=lms134
CN;Alto;http://www.comune.alto.cn.it/;200;http://www.comune.alto.cn.it/;http://albopretorio.vallinrete.org/default.aspx?codice=alto
CH;Altino;http://www.comune.altino.ch.it;200;http://www.comune.altino.ch.it/;http://www.halleyweb.com/c069001/mc/mc_p_ricerca.php?x=9b9f8c431642e38bf4142c475221ee9f&impresa=&cod_fis=&servizio=304
PA;Altofonte;http://www.comune.altofonte.pa.it;200;http://www.comune.altofonte.pa.it/;http://www.comune.altofonte.pa.it/?idPlugin=19487&idx=447
LE;Alliste;http://www.comune.alliste.le.it/;200;http://www.comunedialliste.gov.it/;http://albo.parsec326.it/AlboPretorio/Default.aspx?cod=A208
AV;Altavilla Irpina;http://www.comunealtavillairpina.gov.it;200;http://www.comunealtavillairpina.gov.it/hh/index.php;http://www.comunealtavillairpina.gov.it/c064002/mc/mc_p_ricerca.php
BG;Almè;http://www.comune.alme.bg.it;200;http://www.comune.alme.bg.it/hh/index.php;http://www.comune.alme.bg.it/c016005/mc/mc_p_ricerca.php
CS;Altomonte;http://www.comune.altomonte.cs.it;200;http://www.comune.altomonte.cs.it/;http://www.servizipubblicaamministrazione.it/servizi/saturnweb/Home.aspx?Ce=ltmnt361
